36.965088	53.825928
37.198914	53.921692
37.906128	53.735474
38.952087	53.88092
39.29071	53.101074
39.975281	53.35791
40.033691	52.694092
40.876526	52.915283
40.631104	53.858276
40.951111	54.736877
41.551331	54.008301
42.123291	53.72168
41.868103	52.916687
41.135498	52.814697
41.783325	52.502502
42.027283	52.446289
42.443909	52.692078
42.792297	52.501526
43.133118	51.342529
44.031128	50.891296
44.284119	50.339111
44.609924	50.305725
44.514893	51.278503
45.246094	51.316895
45.408508	52.16748
45.259094	53.040894
46.23468	53.220886
46.853088	53.042725
46.804688	52.042114
47.048706	51.192078
46.609131	50.034119
46.399475	49.101318
45.806274	48.645508
45.641479	47.675903
44.609314	46.682129
43.660278	47.590881
42.986694	47.492493
41.808899	48.584473
41.282288	49.110291
40.572876	49.618896
40.526306	50.0849
40.256531	50.392883
40.176086	49.569275
39.399475	49.395325
39.049316	49.223328
38.815491	48.856506
38.320313	48.883301
37.582886	49.199707
37.374695	50.147888
36.872925	50.842285
36.7005	52.264099
36.965088	53.825928
29.501282	34.922729
30.365001	34.614432
30.486105	34.558884
31.219482	34.265503
31.548889	34.556519
31.60553	34.488098
32.072876	34.752686
32.827515	34.955505
33.080688	35.098511
33.090881	35.126099
33.905518	35.4823
34.610107	35.979675
34.644897	35.998474
35.410095	35.90509
35.821472	36.149902
36.275085	35.782104
36.650696	36.160889
36.565491	35.551086
36.795471	34.714478
36.220093	34.026917
36.107483	32.509277
36.644287	31.699707
36.677917	30.621704
36.263123	30.391113
36.144287	29.700073
36.67688	28.73291
36.658875	27.641296
37.653503	27.048889
38.20813	26.318298
38.985901	26.804688
39.463684	26.170898
40.420105	27.28009
40.460083	28.820129
41.220093	29.240112
41.087708	31.145874
41.736328	32.348083
42.019104	33.513306
42.040283	35.167725
41.33551	36.913086
40.94873	38.347717
41.102905	39.512695
41.013672	40.373474
41.535706	41.554077
41.963074	41.703308
42.645081	41.453491
43.013672	40.875488
43.128723	40.321472
43.43512	39.955078
44.28009	38.680115
44.657288	37.539124
45.24469	36.675476
45.40448	37.40332
46.240906	38.233093
46.636719	37.673706
47.044678	39.147705
47.263489	39.121277
47.102295	38.223694
47.022278	37.42511
46.69873	36.759888
46.645874	35.82373
46.273315	34.96228
45.651306	35.020874
45.410095	35.510071
45.470093	36.53009
45.113281	36.334717
44.940125	35.240112
44.361511	33.882507
44.56488	33.326477
45.034912	33.546875
45.327515	32.454285
45.519287	32.63092
45.851685	33.588074
46.080688	33.298706
46.333496	31.74408
46.706299	31.675293
46.58313	30.748901
46.032471	30.377686
45.293274	29.603271
45.035522	29.626526
44.820313	29.141724
44.913879	28.837891
43.70752	28.558105
43.293274	28.039124
42.577881	27.673889
42.007507	27.996704
41.622925	28.115479
41.299927	28.988525
41.054871	28.806519
40.999878	27.61908
40.690674	27.192505
40.1521	26.358093
40.617676	26.043274
40.824097	26.056885
40.852478	25.447693
40.947083	24.925903
40.687073	23.714905
40.125122	24.408081
39.962097	23.900085
39.961121	23.343079
40.476074	22.814087
40.256531	22.626282
39.659302	22.84967
39.190125	23.350098
38.970886	22.973083
38.510071	23.53009
38.220093	24.025085
37.65509	24.0401
37.920105	23.115112
37.410095	23.410095
37.305115	22.775085
36.422485	23.154297
36.410095	22.490112
36.845093	21.670105
37.645081	21.295105
38.310303	21.120117
38.770081	20.730103
39.340271	20.217712
39.625122	20.150085
39.695129	19.980103
39.9151	19.960083
40.250916	19.406128
40.727295	19.319092
41.409485	19.403687
41.720093	19.5401
41.877686	19.371887
41.955078	19.162476
42.281494	18.88208
42.480103	18.450073
42.850098	17.509888
43.210083	16.930115
43.507324	16.015503
44.243286	15.1745
44.317871	15.376282
44.738525	14.920288
45.076111	14.901672
45.233887	14.258728
44.802124	13.952271
45.137085	13.657104
45.484131	13.679504
45.500305	13.715088
45.591125	13.937683
45.736694	13.141724
45.381897	12.328674
44.885498	12.383911
44.600525	12.261475
44.091492	12.589294
43.587708	13.526917
42.761108	14.029907
41.955078	15.1427
41.961304	15.926331
41.740295	16.169922
41.541077	15.889282
41.179688	16.785095
40.877075	17.519287
40.355713	18.376709
40.168884	18.480286
39.810913	18.293518
40.27771	17.738525
40.442322	16.86969
39.795471	16.44873
39.424683	17.171509
38.902893	17.052917
38.843689	16.635071
37.985901	16.101074
37.908875	15.684082
38.214722	15.68811
38.750916	15.89209
38.964478	16.109314
39.544128	15.718872
40.048279	15.413696
40.173096	14.998474
40.604675	14.703308
40.786499	14.06073
41.188293	13.628113
41.253113	12.888123
41.704529	12.106689
42.35553	11.191895
42.931519	10.512085
43.920105	10.200073
44.036316	9.702515
44.366272	8.888916
44.231323	8.428711
43.767273	7.850891
43.693909	7.435303
43.128906	6.529297
43.399719	4.556885
43.075317	3.100525
42.473083	2.986084
41.89209	3.03949
41.226074	2.091919
41.014709	0.810486
40.678284	0.721313
40.124084	0.106689
39.31012	-0.278687
38.738525	0.111328
38.29248	-0.467102
37.642273	-0.683411
37.443115	-1.438293
36.674072	-2.146423
36.658875	-3.41571
36.677917	-4.368896
36.324707	-4.995178
35.946899	-5.377075
36.029907	-5.866394
36.367676	-6.236694
36.942871	-6.520203
37.0979	-7.453674
36.838318	-7.855591
36.978882	-8.382813
36.868896	-8.898804
37.651489	-8.746094
38.266296	-8.840027
38.358521	-9.287476
38.737488	-9.526489
39.39209	-9.446899
39.755127	-9.048279
40.159302	-8.977295
40.760681	-8.768677
41.184326	-8.790771
41.543518	-8.990784
41.880676	-9.03479
42.592896	-8.984375
43.026672	-9.392883
43.748474	-7.97821
43.567871	-6.754517
43.57428	-5.411804
43.403503	-4.347778
43.455872	-3.517517
43.422913	-1.901306
44.022705	-1.384216
46.014893	-1.193787
47.064514	-2.225708
47.570313	-2.963196
47.955078	-4.491577
48.684082	-4.592285
48.901672	-3.295776
48.64447	-1.616516
49.776489	-1.933411
49.347473	-0.98938
50.127319	1.338684
50.946716	1.639099
51.148499	2.513489
51.345886	3.315125
51.620483	3.830322
53.091919	4.706116
53.510498	6.07428
53.4823	6.905273
53.693909	7.100525
53.748291	7.936279
53.527893	8.121704
54.020874	8.80072
54.395691	8.572083
54.962891	8.526306
55.5177	8.1203
56.5401	8.090088
56.81012	8.256714
57.110107	8.543518
57.172119	9.4245
57.447876	9.775696
57.730103	10.580078
57.215881	10.546082
56.890076	10.250122
56.610107	10.370117
56.458679	10.912292
56.081482	10.667908
56.190125	10.370117
55.470093	9.650085
54.983093	9.921875
54.59668	9.939697
54.363708	10.950073
54.008728	10.939514
54.196472	11.956299
54.47052	12.518494
54.0755	13.647522
53.75708	14.11969
54.05072	14.802917
54.513306	16.363525
54.851685	17.622925
54.682678	18.620911
54.438721	18.696289
54.426086	19.660706
54.866089	19.888489
55.190491	21.268494
56.031128	21.055908
56.783875	21.090515
57.411926	21.581909
57.753479	22.524475
57.006287	23.318481
57.025696	24.120728
57.793518	24.312927
58.383484	24.429077
58.257507	24.061279
58.612671	23.426697
59.187317	23.339905
59.465881	24.604309
59.611084	25.864319
59.445923	26.94928
59.475525	27.981079
60.028076	29.117676
60.503479	28.070129
60.423889	26.25531
60.057312	24.496704
59.846497	22.86969
60.391907	22.290894
60.720276	21.322327
61.705322	21.544922
62.607483	21.059326
63.18988	21.536072
63.817871	22.442688
64.902283	24.73053
65.111511	25.398071
65.534485	25.294128
66.006897	23.903503
65.723877	22.183289
65.026123	21.213501
64.413696	21.36969
63.60968	19.778931
62.749512	17.8479
61.341309	17.11969
60.636719	17.831482
60.081909	18.78772
58.953918	17.869324
58.71991	16.829285
57.041077	16.447693
56.104309	15.879883
56.200928	14.666687
55.407898	14.100708
55.361877	12.942871
56.307129	12.625122
57.441895	11.788086
58.856079	11.027283
59.46991	10.356689
58.313293	8.38208
58.078918	7.048889
58.588074	5.665894
59.66333	5.308289
61.97113	4.992126
62.614502	5.912903
63.454102	8.553528
64.486084	10.52771
65.8797	12.358276
67.81073	14.761292
68.563293	16.435913
69.817505	19.184082
70.25531	21.378479
70.202087	23.023682
71.030518	24.546692
70.986328	26.370117
71.185486	28.165527
70.453918	31.293518
